47.5,-25.5,9999,9999
48.5,-25.5,9999,9999
49.5,-25.5,9999,9999
50.5,-25.5,9999,9999
51.5,-25.5,61.599,-115.942
52.5,-25.5,125.343,-135.156
53.5,-25.5,65.813,-56.628
54.5,-25.5,6.937,-34.678
55.5,-25.5,18.391,-3.558
56.5,-25.5,17.883,25.896
57.5,-25.5,29.588,18.907
58.5,-25.5,68.197,-4.712
59.5,-25.5,49.909,1.391
60.5,-25.5,1.78,1.829
61.5,-25.5,3.066,2.211
62.5,-25.5,1.08,2.707
63.5,-25.5,1.375,-4.664
64.5,-25.5,16.325,-19.668
65.5,-25.5,-4.537,-11.387
66.5,-25.5,4.055,3.135
67.5,-25.5,5.541,0.678
68.5,-25.5,-2.879,-1.187
69.5,-25.5,1.547,17.135
70.5,-25.5,-3.865,17.162
71.5,-25.5,-11.706,-12.373
72.5,-25.5,-17.846,-17.313
73.5,-25.5,-22.239,-4.034
74.5,-25.5,-4.155,2.243
75.5,-25.5,11.18,16.094
76.5,-25.5,12.488,5.583
77.5,-25.5,15.769,-8.18
78.5,-25.5,0.688,2.546
79.5,-25.5,-0.082,1.938
80.5,-25.5,0.107,2.14
81.5,-25.5,1.012,1.615
82.5,-25.5,-7.947,18.453
83.5,-25.5,6.959,26.571
84.5,-25.5,23.777,10.236
85.5,-25.5,2.733,15.507
86.5,-25.5,19.11,26.036
87.5,-25.5,17.372,15.381
88.5,-25.5,7.65,-22.929
89.5,-25.5,-9.768,-33.62
90.5,-25.5,-24.624,-15.968
91.5,-25.5,-28.662,-17.065
92.5,-25.5,-14.951,-7.002
93.5,-25.5,-20.762,-4.479
94.5,-25.5,-11.684,-6.812
95.5,-25.5,-8.113,-4.104
96.5,-25.5,-8.886,-6.141
97.5,-25.5,-8.899,-4.379
98.5,-25.5,-0.795,-0.533
99.5,-25.5,-0.062,2.467
100.5,-25.5,0.354,2.567
101.5,-25.5,0.673,1.503
102.5,-25.5,1.522,1.158
103.5,-25.5,2.64,10.566
104.5,-25.5,12.707,9.957
105.5,-25.5,20.333,-0.073
106.5,-25.5,20.763,0.121
107.5,-25.5,36.247,0.643
108.5,-25.5,35.908,-8.078
109.5,-25.5,25.676,-7.86
110.5,-25.5,8.701,35.631
111.5,-25.5,14.141,153.726
112.5,-25.5,-3.756,9999
113.5,-25.5,9999,9999
114.5,-25.5,9999,9999
115.5,-25.5,9999,9999
116.5,-25.5,9999,9999
117.5,-25.5,9999,9999
118.5,-25.5,9999,9999
119.5,-25.5,9999,9999
30.5,-24.5,9999,9999
31.5,-24.5,9999,9999
32.5,-24.5,9999,9999
33.5,-24.5,9999,9999
34.5,-24.5,9999,9999
35.5,-24.5,-53.127,9999
36.5,-24.5,5.841,-45.387
37.5,-24.5,9.537,10.245
38.5,-24.5,-0.752,-0.008
39.5,-24.5,-0.135,8.797
40.5,-24.5,-11.065,36.825
41.5,-24.5,-12.648,40.47
